ShipmentKey,OrderKey,Courier,ShipmentStatus,DeliveryDays
5281,20670,BlueDart,Packed,1
5282,21143,Ekart,Packed,7
5283,22074,BlueDart,Packed,5
5284,23473,DTDC,Processing,7
5285,23672,DTDC,Out for Delivery,1
5286,22548,BlueDart,Delivered,6
5287,21622,DTDC,Out for Delivery,6
5288,23237,DTDC,Shipped,1
5289,24417,DTDC,Out for Delivery,7
5290,21099,Delhivery,Processing,4
5291,25328,Ekart,Packed,7
5292,22393,Delhivery,Processing,2
5293,21792,Delhivery,Shipped,7
5294,20599,Delhivery,Delivered,6
5295,24040,BlueDart,Shipped,7
5296,23785,BlueDart,Shipped,3
5297,21498,DTDC,Shipped,3
5298,20531,DTDC,Delivered,5
5299,25497,BlueDart,Delivered,2
5300,23977,DTDC,Packed,5
5301,24514,Ekart,Packed,2
5302,24552,Delhivery,Delivered,2
5303,24189,BlueDart,Out for Delivery,6
5304,21571,BlueDart,Out for Delivery,5
5305,25333,DTDC,Delivered,1
5306,23917,Delhivery,Shipped,2
5307,25331,BlueDart,Shipped,4
5308,25329,BlueDart,Processing,5
5309,25032,Ekart,Delivered,2
5310,20580,Delhivery,Out for Delivery,6
5311,24740,BlueDart,Processing,6
5312,21567,Ekart,Packed,3
5313,25793,DTDC,Processing,3
5314,20057,DTDC,Processing,4
5315,23928,Ekart,Processing,6
5316,24576,Ekart,Delivered,3
5317,25396,DTDC,Packed,7
5318,22839,DTDC,Out for Delivery,5
5319,23410,DTDC,Packed,7
5320,20580,BlueDart,Delivered,1
5321,22666,Ekart,Processing,5
5322,22108,Ekart,Shipped,3
5323,21404,BlueDart,Shipped,5
5324,22727,Ekart,Processing,2
5325,21548,Delhivery,Shipped,5
5326,20552,Ekart,Shipped,1
5327,24767,DTDC,Packed,6
5328,25643,Ekart,Processing,6
5329,25768,Delhivery,Processing,5
5330,23365,DTDC,Shipped,3
5331,20879,BlueDart,Out for Delivery,2
5332,23293,Ekart,Delivered,1
5333,22746,Delhivery,Shipped,1
5334,24025,BlueDart,Out for Delivery,2
5335,21153,BlueDart,Shipped,2
5336,23440,DTDC,Delivered,7
5337,23819,Delhivery,Packed,7
5338,25558,BlueDart,Packed,6
5339,24465,Delhivery,Packed,5
5340,20657,DTDC,Processing,7
5341,24312,BlueDart,Shipped,7
5342,22517,DTDC,Shipped,2
5343,20984,Delhivery,Packed,4
5344,22599,DTDC,Packed,7
5345,24080,BlueDart,Processing,1
5346,22506,BlueDart,Packed,1
5347,20133,DTDC,Packed,2
5348,20442,DTDC,Shipped,7
5349,24764,Ekart,Processing,1
5350,21925,Delhivery,Delivered,7
5351,20154,BlueDart,Out for Delivery,3
5352,24483,Ekart,Processing,6
5353,20307,Delhivery,Packed,1
5354,24103,BlueDart,Shipped,1
5355,25788,Ekart,Processing,5
5356,20715,DTDC,Processing,2
5357,24242,Ekart,Out for Delivery,1
5358,23479,DTDC,Delivered,4
5359,25256,BlueDart,Packed,7
5360,20527,Ekart,Delivered,5
5361,24702,DTDC,Processing,2
5362,25446,BlueDart,Processing,3
5363,21538,Ekart,Out for Delivery,3
5364,21746,BlueDart,Shipped,3
5365,21063,Delhivery,Processing,4
5366,22960,Delhivery,Processing,7
5367,20171,Ekart,Out for Delivery,1
5368,20538,Delhivery,Shipped,1
5369,21633,Delhivery,Packed,3
5370,23002,Ekart,Out for Delivery,5
5371,22486,BlueDart,Processing,6
5372,23870,BlueDart,Packed,6
5373,21901,Ekart,Out for Delivery,7
5374,25673,DTDC,Packed,6
5375,20698,DTDC,Out for Delivery,7
5376,20629,DTDC,Delivered,7
5377,23719,DTDC,Out for Delivery,4
5378,23588,Ekart,Processing,2
5379,24097,DTDC,Out for Delivery,6
5380,20627,BlueDart,Packed,5
5381,24400,Delhivery,Delivered,5
5382,21829,DTDC,Packed,1
5383,22276,DTDC,Packed,1
5384,22253,Ekart,Processing,5
5385,22072,Ekart,Shipped,6
5386,24107,DTDC,Delivered,7
5387,20693,DTDC,Packed,3
5388,20930,Delhivery,Out for Delivery,5
5389,25385,DTDC,Shipped,6
5390,25549,Delhivery,Packed,6
5391,25192,Delhivery,Shipped,4
5392,22614,Ekart,Delivered,2
5393,24660,Delhivery,Delivered,6
5394,22665,BlueDart,Out for Delivery,6
5395,21149,Delhivery,Shipped,3
5396,22505,BlueDart,Packed,5
5397,21497,DTDC,Processing,6
5398,24617,Ekart,Shipped,1
5399,23364,BlueDart,Delivered,3
5400,23445,DTDC,Processing,2
5401,20447,DTDC,Processing,7
5402,22910,BlueDart,Out for Delivery,5
5403,25380,Ekart,Packed,1
5404,25627,Ekart,Shipped,6
5405,25316,Ekart,Shipped,7
5406,21795,Ekart,Shipped,3
5407,20296,DTDC,Delivered,6
5408,24862,DTDC,Out for Delivery,4
5409,25723,BlueDart,Packed,7
5410,20868,Delhivery,Processing,4
5411,21146,Delhivery,Shipped,1
5412,25068,Ekart,Out for Delivery,7
5413,20558,Delhivery,Packed,3
5414,23298,Delhivery,Out for Delivery,3
5415,25478,DTDC,Delivered,6
5416,20128,Ekart,Processing,1
5417,25686,Ekart,Delivered,4
5418,23350,DTDC,Processing,5
5419,23428,Ekart,Shipped,2
5420,23551,BlueDart,Shipped,3
5421,24077,Delhivery,Shipped,5
5422,24495,DTDC,Out for Delivery,1
5423,20942,Delhivery,Processing,5
5424,23795,DTDC,Processing,2
5425,21985,BlueDart,Shipped,4
5426,20386,Ekart,Shipped,2
5427,20239,DTDC,Packed,2
5428,22523,DTDC,Out for Delivery,7
5429,24343,DTDC,Shipped,5
5430,25565,Delhivery,Packed,6
5431,20468,Ekart,Packed,5
5432,20829,DTDC,Out for Delivery,5
5433,24873,BlueDart,Shipped,4
5434,24700,BlueDart,Shipped,4
5435,20183,Ekart,Delivered,1
5436,20863,BlueDart,Processing,1
5437,24192,DTDC,Shipped,2
5438,21114,BlueDart,Processing,7
5439,22166,Ekart,Out for Delivery,7
5440,23045,Delhivery,Delivered,7
5441,21022,BlueDart,Out for Delivery,3
5442,24872,Delhivery,Out for Delivery,1
5443,20177,BlueDart,Shipped,2
5444,23771,Ekart,Packed,6
5445,21267,Ekart,Out for Delivery,7
5446,25593,DTDC,Shipped,1
5447,25643,Ekart,Packed,4
5448,21132,Ekart,Processing,6
5449,25504,BlueDart,Packed,1
5450,20599,Ekart,Shipped,1
5451,25219,Delhivery,Processing,5
5452,20222,BlueDart,Processing,4
5453,20095,DTDC,Processing,2
5454,23294,BlueDart,Processing,7
5455,20271,Ekart,Packed,2
5456,20618,Ekart,Shipped,2
5457,25299,DTDC,Out for Delivery,6
5458,22002,Ekart,Packed,5
5459,22176,BlueDart,Shipped,7
5460,23477,Delhivery,Processing,7
5461,23354,Delhivery,Shipped,6
5462,25089,Ekart,Shipped,6
5463,21161,DTDC,Processing,5
5464,22255,Ekart,Shipped,2
5465,23593,Ekart,Delivered,2
5466,23289,BlueDart,Delivered,3
5467,20492,Delhivery,Shipped,7
5468,25014,Ekart,Processing,2
5469,21569,BlueDart,Packed,3
5470,24548,Ekart,Delivered,2
5471,22850,Delhivery,Packed,6
5472,25150,Ekart,Packed,5
5473,24243,Delhivery,Shipped,1
5474,24062,Ekart,Processing,7
5475,24073,Delhivery,Delivered,6
5476,25165,DTDC,Packed,3
5477,22124,Ekart,Packed,3
5478,21482,Ekart,Out for Delivery,4
5479,24004,DTDC,Shipped,3
5480,22241,DTDC,Shipped,7
5481,24812,BlueDart,Processing,3
5482,23500,Ekart,Processing,1
5483,23562,Delhivery,Out for Delivery,5
5484,24359,BlueDart,Out for Delivery,3
5485,24476,DTDC,Packed,6
5486,25502,DTDC,Shipped,7
5487,22991,BlueDart,Out for Delivery,4
5488,24864,BlueDart,Delivered,3
5489,25338,Ekart,Out for Delivery,1
5490,24775,Delhivery,Packed,1
5491,20182,Ekart,Processing,4
5492,21288,Ekart,Shipped,7
5493,22902,BlueDart,Delivered,4
5494,20357,Delhivery,Out for Delivery,1
5495,24699,BlueDart,Packed,7
5496,25180,Ekart,Out for Delivery,1
5497,23608,BlueDart,Out for Delivery,2
5498,22954,Delhivery,Out for Delivery,3
5499,21649,Delhivery,Out for Delivery,7
5500,20466,BlueDart,Packed,3
5501,20482,BlueDart,Delivered,3
5502,22020,Ekart,Shipped,2
5503,23768,Ekart,Packed,6
5504,21989,DTDC,Processing,7
5505,24091,Ekart,Delivered,4
5506,25947,Ekart,Shipped,7
5507,22510,Ekart,Delivered,3
5508,23739,Delhivery,Packed,4
5509,25941,BlueDart,Processing,4
5510,25814,Ekart,Packed,4
5511,25975,Delhivery,Delivered,2
5512,21088,BlueDart,Shipped,1
5513,21323,BlueDart,Delivered,2
5514,23229,BlueDart,Out for Delivery,4
5515,20839,DTDC,Out for Delivery,7
5516,22217,Delhivery,Shipped,1
5517,22279,DTDC,Shipped,6
5518,23004,Delhivery,Processing,2
5519,24526,DTDC,Packed,5
5520,20651,Delhivery,Processing,3
5521,20054,BlueDart,Packed,5
5522,25886,BlueDart,Processing,4
5523,25324,Ekart,Shipped,5
5524,22921,BlueDart,Delivered,6
5525,21105,DTDC,Out for Delivery,4
5526,23945,Ekart,Packed,2
5527,25120,BlueDart,Shipped,6
5528,22171,BlueDart,Packed,7
5529,25233,DTDC,Packed,6
5530,21092,DTDC,Delivered,2
5531,24981,DTDC,Delivered,2
5532,20654,Ekart,Processing,1
5533,20098,BlueDart,Out for Delivery,1
5534,24012,DTDC,Packed,1
5535,22110,BlueDart,Shipped,6
5536,24276,DTDC,Delivered,6
5537,23135,Ekart,Packed,7
5538,24070,Delhivery,Shipped,3
5539,23903,BlueDart,Processing,1
5540,22918,BlueDart,Processing,5
5541,24652,BlueDart,Processing,5
5542,23713,BlueDart,Processing,6
5543,24656,Ekart,Processing,4
5544,25102,BlueDart,Packed,4
5545,23681,BlueDart,Processing,2
5546,25016,DTDC,Packed,3
5547,20702,Ekart,Delivered,3
5548,20424,BlueDart,Out for Delivery,6
5549,23057,Delhivery,Delivered,2
5550,23375,Delhivery,Processing,5
5551,20482,DTDC,Packed,2
5552,20226,DTDC,Processing,7
5553,21284,Delhivery,Delivered,5
5554,22288,Ekart,Packed,2
5555,24885,Ekart,Delivered,4
5556,20310,BlueDart,Packed,2
5557,20618,Ekart,Delivered,7
5558,25111,DTDC,Shipped,1
5559,23771,Ekart,Out for Delivery,7
5560,25088,Delhivery,Packed,2
5561,21611,Delhivery,Delivered,5
5562,24411,Delhivery,Out for Delivery,7
5563,20025,Ekart,Processing,4
5564,22755,Delhivery,Packed,7
5565,22292,Delhivery,Packed,1
5566,20386,DTDC,Delivered,6
5567,24475,DTDC,Out for Delivery,6
5568,22864,DTDC,Shipped,3
5569,25594,Ekart,Processing,5
5570,22776,Delhivery,Shipped,3
5571,20354,Ekart,Delivered,7
5572,23586,BlueDart,Packed,4
5573,23378,Ekart,Out for Delivery,2
5574,23649,BlueDart,Delivered,4
5575,22779,Delhivery,Delivered,1
5576,22360,BlueDart,Processing,3
5577,21852,Ekart,Shipped,1
5578,25587,Ekart,Out for Delivery,2
5579,20869,DTDC,Out for Delivery,3
5580,25427,BlueDart,Shipped,5
5581,21649,Ekart,Processing,4
5582,25857,DTDC,Out for Delivery,3
5583,20275,DTDC,Delivered,6
5584,24586,DTDC,Delivered,5
5585,25706,Ekart,Delivered,3
5586,23658,Ekart,Delivered,1
5587,20705,Delhivery,Out for Delivery,6
5588,23578,DTDC,Packed,4
5589,22374,Delhivery,Delivered,4
5590,25119,BlueDart,Delivered,4
5591,24408,Ekart,Packed,4
5592,23873,Delhivery,Processing,2
5593,22284,BlueDart,Processing,4
5594,22179,Ekart,Delivered,5
5595,21207,Ekart,Packed,4
5596,24478,Delhivery,Shipped,4
5597,20023,Ekart,Processing,4
5598,25147,BlueDart,Out for Delivery,3
5599,20560,DTDC,Shipped,4
5600,24751,BlueDart,Out for Delivery,6
5601,24830,BlueDart,Processing,7
5602,21807,BlueDart,Out for Delivery,2
5603,22805,DTDC,Processing,2
5604,22984,DTDC,Out for Delivery,2
5605,20593,BlueDart,Packed,1
5606,20221,Ekart,Out for Delivery,6
5607,24145,Ekart,Delivered,1
5608,23010,BlueDart,Packed,6
5609,22499,BlueDart,Shipped,7
5610,23182,DTDC,Processing,1
5611,24755,Delhivery,Shipped,4
5612,24405,BlueDart,Out for Delivery,6
5613,24963,Delhivery,Packed,1
5614,21657,Ekart,Processing,7
5615,22015,DTDC,Shipped,6
5616,21549,BlueDart,Delivered,5
5617,22648,DTDC,Delivered,3
5618,25051,DTDC,Out for Delivery,7
5619,20227,DTDC,Processing,4
5620,20361,Delhivery,Out for Delivery,3
5621,23092,Delhivery,Shipped,7
5622,21963,BlueDart,Out for Delivery,1
5623,20417,Ekart,Delivered,1
5624,25977,DTDC,Shipped,3
5625,21614,DTDC,Delivered,4
5626,20676,DTDC,Packed,5
5627,25756,DTDC,Out for Delivery,2
5628,20650,Ekart,Out for Delivery,6
5629,24013,Ekart,Processing,6
5630,22663,Ekart,Shipped,7
5631,24110,DTDC,Out for Delivery,1
5632,24289,BlueDart,Shipped,7
5633,24418,DTDC,Shipped,1
5634,22246,BlueDart,Out for Delivery,5
5635,22962,BlueDart,Processing,3
5636,20892,DTDC,Packed,4
5637,21698,Ekart,Delivered,2
5638,20674,BlueDart,Packed,2
5639,25848,BlueDart,Delivered,7
5640,24795,BlueDart,Processing,3
5641,24614,Delhivery,Processing,4
5642,25724,Delhivery,Packed,7
5643,21136,Delhivery,Shipped,6
5644,22238,Ekart,Shipped,4
5645,23715,DTDC,Processing,3
5646,25463,Ekart,Processing,6
5647,23807,DTDC,Out for Delivery,1
5648,22431,Ekart,Out for Delivery,5
5649,24826,BlueDart,Delivered,1
5650,20809,DTDC,Shipped,3
5651,23606,DTDC,Out for Delivery,7
5652,25468,DTDC,Out for Delivery,3
5653,23882,DTDC,Out for Delivery,4
5654,22062,DTDC,Out for Delivery,1
5655,24606,Ekart,Packed,1
5656,24098,Ekart,Packed,5
5657,23570,Ekart,Shipped,3
5658,21516,Delhivery,Out for Delivery,3
5659,20509,Ekart,Delivered,5
5660,24402,DTDC,Delivered,2
5661,24861,DTDC,Packed,4
5662,22954,Ekart,Shipped,2
5663,21365,Delhivery,Out for Delivery,1
5664,25628,Ekart,Processing,4
5665,24976,BlueDart,Delivered,7
5666,24393,DTDC,Packed,6
5667,24311,DTDC,Shipped,1
5668,20506,DTDC,Out for Delivery,2
5669,22501,DTDC,Out for Delivery,2
5670,24786,Delhivery,Packed,2
5671,20719,Ekart,Packed,1
5672,21590,Delhivery,Delivered,6
5673,21556,BlueDart,Packed,7
5674,20163,Delhivery,Processing,1
5675,24165,Ekart,Processing,4
5676,22898,Ekart,Delivered,5
5677,22650,Ekart,Delivered,4
5678,22620,Ekart,Packed,6
5679,22372,Ekart,Packed,5
5680,23217,Delhivery,Shipped,1
5681,22265,BlueDart,Out for Delivery,5
5682,23748,Ekart,Shipped,4
5683,25796,BlueDart,Shipped,1
5684,23712,BlueDart,Delivered,4
5685,25838,Delhivery,Packed,3
5686,22860,DTDC,Out for Delivery,5
5687,23540,BlueDart,Packed,7
5688,24446,Ekart,Delivered,4
5689,25442,Ekart,Processing,4
5690,25353,BlueDart,Shipped,6
5691,23171,Delhivery,Processing,5
5692,25036,Delhivery,Out for Delivery,2
5693,22161,DTDC,Delivered,3
5694,25193,DTDC,Out for Delivery,6
5695,21378,BlueDart,Out for Delivery,7
5696,25604,Ekart,Packed,4
5697,24303,Ekart,Processing,4
5698,24833,DTDC,Packed,4
5699,23944,Delhivery,Processing,7
5700,20033,BlueDart,Out for Delivery,7
5701,20632,Delhivery,Delivered,3
5702,25901,BlueDart,Processing,2
5703,24424,DTDC,Packed,1
5704,21054,Delhivery,Shipped,6
5705,20617,Delhivery,Shipped,3
5706,25989,DTDC,Packed,7
5707,22497,Ekart,Out for Delivery,6
5708,21499,BlueDart,Processing,1
5709,23201,Ekart,Out for Delivery,4
5710,21779,BlueDart,Delivered,2
5711,25556,Ekart,Processing,5
5712,21276,Ekart,Packed,6
5713,21078,DTDC,Packed,3
5714,21971,Delhivery,Shipped,1
5715,21926,Delhivery,Out for Delivery,3
5716,22568,Ekart,Processing,6
5717,22242,BlueDart,Processing,2
5718,22320,Ekart,Packed,7
5719,22839,Delhivery,Out for Delivery,3
5720,23024,Delhivery,Delivered,2
5721,22022,BlueDart,Delivered,1
5722,24787,DTDC,Processing,2
5723,22171,Ekart,Processing,3
5724,21657,Delhivery,Processing,5
5725,20099,DTDC,Out for Delivery,1
5726,25483,BlueDart,Packed,6
5727,22692,BlueDart,Packed,7
5728,24006,DTDC,Packed,4
5729,23574,Ekart,Shipped,3
5730,23612,DTDC,Processing,4
5731,21043,DTDC,Shipped,4
5732,21846,Ekart,Shipped,3
5733,24567,Delhivery,Shipped,4
5734,20798,BlueDart,Out for Delivery,4
5735,23507,Delhivery,Shipped,6
5736,22024,BlueDart,Delivered,6
5737,21045,Ekart,Packed,4
5738,25799,Delhivery,Packed,1
5739,22833,Delhivery,Processing,2
5740,22087,BlueDart,Packed,5
5741,20415,DTDC,Packed,4
5742,25069,Ekart,Delivered,2
5743,22360,DTDC,Out for Delivery,2
5744,21764,Delhivery,Packed,5
5745,24946,Delhivery,Packed,4
5746,20917,Delhivery,Packed,4
5747,22840,BlueDart,Delivered,6
5748,22971,Ekart,Out for Delivery,6
5749,20718,Ekart,Packed,1
5750,20734,DTDC,Packed,2
5751,20276,DTDC,Shipped,5
5752,20728,Delhivery,Processing,6
5753,22262,Ekart,Packed,4
5754,22058,BlueDart,Out for Delivery,3
5755,22377,Ekart,Packed,7
5756,21314,DTDC,Delivered,1
5757,22072,BlueDart,Packed,6
5758,25797,Delhivery,Processing,4
5759,25155,BlueDart,Packed,4
5760,23261,BlueDart,Shipped,2
5761,23784,Delhivery,Delivered,4
5762,24468,Ekart,Out for Delivery,1
5763,20462,BlueDart,Packed,5
5764,23049,BlueDart,Processing,1
5765,20358,Delhivery,Processing,6
5766,23466,BlueDart,Packed,3
5767,24215,DTDC,Out for Delivery,4
5768,22710,Ekart,Out for Delivery,3
5769,24519,DTDC,Processing,4
5770,21358,Ekart,Out for Delivery,6
5771,20228,BlueDart,Shipped,3
5772,23451,BlueDart,Packed,2
5773,25831,Ekart,Out for Delivery,3
5774,25313,DTDC,Delivered,3
5775,20533,Ekart,Shipped,6
5776,23366,BlueDart,Shipped,1
5777,23814,Ekart,Out for Delivery,2
5778,22569,Delhivery,Delivered,3
5779,20887,DTDC,Out for Delivery,5
5780,25527,DTDC,Shipped,6
5781,24640,Ekart,Delivered,4
5782,22681,DTDC,Processing,1
5783,25248,BlueDart,Packed,4
5784,22579,BlueDart,Packed,5
5785,23238,Ekart,Delivered,3
5786,25222,BlueDart,Processing,1
5787,24620,BlueDart,Packed,2
5788,22672,Delhivery,Shipped,3
5789,22893,DTDC,Delivered,6
5790,23017,BlueDart,Out for Delivery,6
5791,21069,BlueDart,Out for Delivery,4
5792,23386,Delhivery,Shipped,1
5793,22333,BlueDart,Out for Delivery,3
5794,21754,Delhivery,Packed,5
5795,23866,Delhivery,Delivered,1
5796,21808,DTDC,Packed,2
5797,24837,BlueDart,Processing,1
5798,25079,BlueDart,Shipped,6
5799,21218,Ekart,Packed,5
5800,21252,BlueDart,Delivered,6
5801,23026,Delhivery,Processing,6
5802,25520,Ekart,Delivered,4
5803,21091,Ekart,Processing,4
5804,23544,Ekart,Packed,5
5805,20446,DTDC,Delivered,2
5806,25401,Ekart,Out for Delivery,4
5807,23752,Delhivery,Processing,4
5808,24144,BlueDart,Shipped,3
5809,23271,DTDC,Out for Delivery,4
5810,24978,Ekart,Delivered,2
5811,23535,Delhivery,Delivered,6
5812,22534,BlueDart,Delivered,4
5813,24142,BlueDart,Shipped,6
5814,20135,Ekart,Shipped,5
5815,21481,Ekart,Out for Delivery,2
5816,24677,DTDC,Packed,4
5817,23116,BlueDart,Packed,7
5818,21170,Ekart,Out for Delivery,6
5819,21302,DTDC,Packed,6
5820,22492,DTDC,Delivered,7
5821,25879,BlueDart,Out for Delivery,1
5822,25961,Ekart,Out for Delivery,2
5823,21577,BlueDart,Shipped,6
5824,22060,DTDC,Out for Delivery,4
5825,20864,Delhivery,Shipped,1
5826,22444,DTDC,Processing,5
5827,20395,DTDC,Delivered,4
5828,21383,DTDC,Delivered,6
5829,24275,DTDC,Delivered,2
5830,22227,Ekart,Delivered,3
5831,20156,BlueDart,Delivered,3
5832,20684,DTDC,Delivered,6
5833,22655,DTDC,Processing,2
5834,25466,Ekart,Shipped,1
5835,24600,BlueDart,Packed,7
5836,20832,BlueDart,Delivered,1
5837,20994,DTDC,Delivered,6
5838,21562,Ekart,Out for Delivery,4
5839,24798,Delhivery,Packed,6
5840,21667,DTDC,Out for Delivery,5
5841,22030,Delhivery,Processing,7
5842,25517,BlueDart,Packed,7
5843,20228,Delhivery,Out for Delivery,2
5844,20785,Ekart,Packed,1
5845,20049,BlueDart,Packed,5
5846,20815,Ekart,Packed,2
5847,20600,BlueDart,Packed,7
5848,23236,BlueDart,Processing,3
5849,20040,BlueDart,Processing,2
5850,23974,Delhivery,Packed,2
5851,21002,DTDC,Out for Delivery,2
5852,20287,Delhivery,Packed,5
5853,22849,Delhivery,Packed,1
5854,25433,DTDC,Out for Delivery,6
5855,22624,DTDC,Delivered,6
5856,25647,Delhivery,Processing,6
5857,20047,Delhivery,Delivered,6
5858,20649,DTDC,Out for Delivery,7
5859,22808,BlueDart,Packed,3
5860,22531,BlueDart,Shipped,2
5861,24181,DTDC,Processing,3
5862,20596,Ekart,Shipped,6
5863,24038,Ekart,Out for Delivery,5
5864,20945,Delhivery,Out for Delivery,6
5865,20480,DTDC,Processing,2
5866,23954,BlueDart,Delivered,2
5867,20272,Ekart,Processing,1
5868,25106,BlueDart,Delivered,1
5869,24468,BlueDart,Shipped,6
5870,25845,Delhivery,Packed,7
5871,21679,BlueDart,Processing,4
5872,25457,Delhivery,Processing,3
5873,24918,BlueDart,Packed,3
5874,25718,Delhivery,Delivered,2
5875,21138,Ekart,Packed,6
5876,23694,DTDC,Packed,3
5877,21209,Delhivery,Packed,1
5878,21805,Delhivery,Processing,4
5879,23829,Ekart,Shipped,2
5880,24335,BlueDart,Packed,4
5881,24048,Delhivery,Processing,6
5882,20684,DTDC,Out for Delivery,5
5883,20908,Delhivery,Out for Delivery,4
5884,24400,DTDC,Packed,5
5885,20058,BlueDart,Shipped,1
5886,22729,BlueDart,Delivered,4
5887,22102,BlueDart,Out for Delivery,4
5888,21916,Delhivery,Packed,2
5889,20335,Ekart,Processing,4
5890,25618,Ekart,Packed,6
5891,20190,Ekart,Processing,3
5892,21617,Delhivery,Delivered,5
5893,22303,Delhivery,Processing,6
5894,22808,Delhivery,Out for Delivery,3
5895,22620,Delhivery,Delivered,3
5896,24111,Ekart,Packed,5
5897,22386,DTDC,Out for Delivery,4
5898,20511,BlueDart,Out for Delivery,5
5899,22053,DTDC,Out for Delivery,5
5900,24032,Delhivery,Processing,5
5901,25367,BlueDart,Processing,6
5902,23683,DTDC,Shipped,6
5903,22410,Delhivery,Shipped,5
5904,21903,Ekart,Shipped,6
5905,20064,Delhivery,Out for Delivery,2
5906,23620,BlueDart,Out for Delivery,6
5907,24874,DTDC,Packed,6
5908,21127,BlueDart,Delivered,1
5909,20966,BlueDart,Packed,1
5910,22958,Delhivery,Processing,7
5911,21292,Delhivery,Packed,3
5912,20227,DTDC,Packed,7
5913,23141,Delhivery,Processing,5
5914,24887,Delhivery,Shipped,1
5915,21465,Ekart,Processing,4
5916,22579,Delhivery,Processing,6
5917,23843,Ekart,Out for Delivery,7
5918,20637,Delhivery,Out for Delivery,1
5919,25475,DTDC,Shipped,5
5920,22881,DTDC,Delivered,4
5921,24180,DTDC,Packed,6
5922,25386,Delhivery,Packed,7
5923,22086,Delhivery,Out for Delivery,6
5924,25409,Delhivery,Shipped,6
5925,22440,Delhivery,Packed,5
5926,25388,Delhivery,Delivered,1
5927,21019,Delhivery,Shipped,7
5928,22747,DTDC,Out for Delivery,7
5929,25696,DTDC,Out for Delivery,4
5930,23409,Delhivery,Delivered,7
5931,22772,BlueDart,Shipped,5
5932,23270,Delhivery,Processing,4
5933,20320,BlueDart,Processing,4
5934,23459,Ekart,Shipped,1
5935,23959,DTDC,Processing,2
5936,21250,BlueDart,Delivered,1
5937,22061,Ekart,Packed,3
5938,23704,BlueDart,Out for Delivery,4
